-3.101139000000000010e+02,-1.288990000000000080e+00,3.088249099999999885e+02
-3.457568999999999733e+02,2.940327999999999831e-01,3.460509327999999982e+02
-3.450217000000000098e+02,-1.286391999999999980e+00,3.437353080000000318e+02
-3.068890999999999849e+02,2.989975999999999745e-01,3.071880975999999919e+02
-3.405128000000000270e+02,-2.810810999999999726e-01,3.402317189000000326e+02
-3.263041999999999803e+02,3.441789000000000098e-01,3.266483788999999547e+02
-3.356333000000000197e+02,-7.462227000000000443e-02,3.355586777299999994e+02
-3.337771999999999935e+02,-1.498582000000000081e+00,3.322786179999999945e+02
-3.169943999999999846e+02,-2.227656000000000081e-01,3.167716343999999822e+02
-3.677610000000000241e+02,2.466417999999999944e-01,3.680076418000000444e+02
-3.130704000000000065e+02,-1.070845999999999965e+00,3.119995539999999892e+02
-3.445729000000000042e+02,-1.070651000000000019e+00,3.435022490000000062e+02
-3.674341000000000008e+02,2.406302999999999914e-01,3.676747303000000215e+02
-3.797624999999999886e+02,-1.072322999999999915e+00,3.786901770000000056e+02
-3.210962999999999852e+02,-1.080257999999999940e+00,3.200160419999999704e+02
-2.930937000000000126e+02,-1.075765000000000082e+00,2.920179350000000227e+02
-3.757597999999999843e+02,1.051174000000000032e-02,3.757703117400000110e+02
-3.660674999999999955e+02,2.042325999999999864e-01,3.662717326000000071e+02
-3.372171000000000163e+02,2.447770999999999975e-01,3.374618771000000379e+02
-3.563170999999999822e+02,2.442188999999999888e-01,3.565613189000000034e+02
-3.418147999999999911e+02,-1.090292999999999957e+00,3.407245070000000169e+02
-3.677443000000000097e+02,2.224373000000000045e-01,3.679667373000000339e+02
-3.744277999999999906e+02,2.490870000000000029e-01,3.746768869999999652e+02
-3.344236999999999966e+02,-5.580256999999999579e-01,3.338656743000000233e+02
-3.195684999999999718e+02,-1.072343999999999964e+00,3.184961559999999849e+02
-3.130964999999999918e+02,2.497097000000000067e-01,3.133462096999999744e+02
-3.357468000000000075e+02,2.477300000000000058e-01,3.359945299999999975e+02
-4.021605999999999881e+02,2.461675999999999864e-01,4.024067675999999665e+02
-3.481274999999999977e+02,-1.071474999999999955e+00,3.470560249999999769e+02
-3.410991000000000213e+02,2.495404999999999984e-01,3.413486405000000445e+02
-3.317577999999999747e+02,2.404878000000000016e-01,3.319982877999999573e+02
-3.610962999999999852e+02,-1.070273000000000030e+00,3.600260269999999991e+02
-3.266827000000000112e+02,-4.349771000000000193e-02,3.266392022900000143e+02
-2.915824000000000069e+02,2.975694999999999868e-01,2.918799695000000156e+02
-2.964653000000000134e+02,-1.498405999999999905e+00,2.949668940000000248e+02
